user_id,pid,author_id,category_id,category_level,parent_id,root_id,exposed_time,author_fans_count,watch_time,duration,cvm_like,click,comment,follow,collect,forward,hate,tag_name,title,p_hour,p_date,gender,age,mod_price,fre_city,fre_community_type,fre_city_level
2494,52190,489881681,421,2,39,39,1663336889,188031,5,215.433,False,False,False,False,False,False,False,中华好家风,还差点暴露自己的身份,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,52190,489881681,1365,3,288,39,1663336889,188031,5,215.433,False,False,False,False,False,False,False,新光和计划,还差点暴露自己的身份,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,52190,489881681,1365,3,288,39,1663336889,188031,5,215.433,False,False,False,False,False,False,False,中华好家风,还差点暴露自己的身份,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,52190,489881681,1369,3,288,39,1663336889,188031,5,215.433,False,False,False,False,False,False,False,新光和计划,还差点暴露自己的身份,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,52190,489881681,1369,3,288,39,1663336889,188031,5,215.433,False,False,False,False,False,False,False,中华好家风,还差点暴露自己的身份,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,52190,489881681,1394,3,288,39,1663336889,188031,5,215.433,False,False,False,False,False,False,False,新光和计划,还差点暴露自己的身份,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,52190,489881681,1394,3,288,39,1663336889,188031,5,215.433,False,False,False,False,False,False,False,中华好家风,还差点暴露自己的身份,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,68485,116813862,39,1,39,39,1663337405,58404,17,183.833,False,True,False,False,False,False,False,绝地枪王,第32集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,68485,116813862,39,1,39,39,1663337405,58404,17,183.833,False,True,False,False,False,False,False,快手推片官,第32集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,68485,116813862,39,1,39,39,1663337405,58404,17,183.833,False,True,False,False,False,False,False,我是爱国剪辑剪辑手,第32集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,68485,116813862,421,2,39,39,1663337405,58404,17,183.833,False,True,False,False,False,False,False,绝地枪王,第32集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,68485,116813862,421,2,39,39,1663337405,58404,17,183.833,False,True,False,False,False,False,False,快手推片官,第32集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,68485,116813862,421,2,39,39,1663337405,58404,17,183.833,False,True,False,False,False,False,False,我是爱国剪辑剪辑手,第32集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,68485,116813862,1365,3,288,39,1663337405,58404,17,183.833,False,True,False,False,False,False,False,绝地枪王,第32集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,68485,116813862,1365,3,288,39,1663337405,58404,17,183.833,False,True,False,False,False,False,False,快手推片官,第32集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,68485,116813862,1365,3,288,39,1663337405,58404,17,183.833,False,True,False,False,False,False,False,我是爱国剪辑剪辑手,第32集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,68485,116813862,1394,3,288,39,1663337405,58404,17,183.833,False,True,False,False,False,False,False,绝地枪王,第32集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,68485,116813862,1394,3,288,39,1663337405,58404,17,183.833,False,True,False,False,False,False,False,快手推片官,第32集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,68485,116813862,1394,3,288,39,1663337405,58404,17,183.833,False,True,False,False,False,False,False,我是爱国剪辑剪辑手,第32集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,30781,2825884294,39,1,39,39,1663337213,373571,60,64.65,False,True,False,False,False,False,False,我在快手追好剧,上集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,30781,2825884294,39,1,39,39,1663337213,373571,60,64.65,False,True,False,False,False,False,False,快手影视新热计划,上集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,30781,2825884294,39,1,39,39,1663337213,373571,60,64.65,False,True,False,False,False,False,False,2022光合创作者大会,上集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,30781,2825884294,421,2,39,39,1663337213,373571,60,64.65,False,True,False,False,False,False,False,我在快手追好剧,上集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,30781,2825884294,421,2,39,39,1663337213,373571,60,64.65,False,True,False,False,False,False,False,快手影视新热计划,上集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,30781,2825884294,421,2,39,39,1663337213,373571,60,64.65,False,True,False,False,False,False,False,2022光合创作者大会,上集,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,47881,860798955,39,1,39,39,1663337529,26965,35,272.55,False,True,False,False,False,False,False,集结吧光合创作者,上一秒还霸气的阎王下一秒跪地求饶,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,47881,860798955,39,1,39,39,1663337529,26965,35,272.55,False,True,False,False,False,False,False,86版西游记,上一秒还霸气的阎王下一秒跪地求饶,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,47881,860798955,39,1,39,39,1663337529,26965,35,272.55,False,True,False,False,False,False,False,新版光合计划,上一秒还霸气的阎王下一秒跪地求饶,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,47881,860798955,421,2,39,39,1663337529,26965,35,272.55,False,True,False,False,False,False,False,集结吧光合创作者,上一秒还霸气的阎王下一秒跪地求饶,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,47881,860798955,421,2,39,39,1663337529,26965,35,272.55,False,True,False,False,False,False,False,86版西游记,上一秒还霸气的阎王下一秒跪地求饶,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,47881,860798955,421,2,39,39,1663337529,26965,35,272.55,False,True,False,False,False,False,False,新版光合计划,上一秒还霸气的阎王下一秒跪地求饶,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,47881,860798955,1350,3,288,39,1663337529,26965,35,272.55,False,True,False,False,False,False,False,集结吧光合创作者,上一秒还霸气的阎王下一秒跪地求饶,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,47881,860798955,1350,3,288,39,1663337529,26965,35,272.55,False,True,False,False,False,False,False,86版西游记,上一秒还霸气的阎王下一秒跪地求饶,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,47881,860798955,1350,3,288,39,1663337529,26965,35,272.55,False,True,False,False,False,False,False,新版光合计划,上一秒还霸气的阎王下一秒跪地求饶,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,47881,860798955,1385,3,288,39,1663337529,26965,35,272.55,False,True,False,False,False,False,False,集结吧光合创作者,上一秒还霸气的阎王下一秒跪地求饶,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,47881,860798955,1385,3,288,39,1663337529,26965,35,272.55,False,True,False,False,False,False,False,86版西游记,上一秒还霸气的阎王下一秒跪地求饶,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
2494,47881,860798955,1385,3,288,39,1663337529,26965,35,272.55,False,True,False,False,False,False,False,新版光合计划,上一秒还霸气的阎王下一秒跪地求饶,22,20220916,M,55,2699,巴音郭楞蒙古自治州,unknown,五线城市
357,54298,2691022779,17,1,17,17,1663332363,89493,23,10.233,False,True,False,False,False,False,False,搞笑,嘲笑柯基的狗狗,20,20220916,M,29,2698,南京,城区,新一线城市
357,54298,2691022779,17,1,17,17,1663332363,89493,23,10.233,False,True,False,False,False,False,False,后来我们的爱,嘲笑柯基的狗狗,20,20220916,M,29,2698,南京,城区,新一线城市
357,54298,2691022779,17,1,17,17,1663332363,89493,23,10.233,False,True,False,False,False,False,False,狗狗,嘲笑柯基的狗狗,20,20220916,M,29,2698,南京,城区,新一线城市
357,54298,2691022779,17,1,17,17,1663332363,89493,23,10.233,False,True,False,False,False,False,False,家有傻狗,嘲笑柯基的狗狗,20,20220916,M,29,2698,南京,城区,新一线城市
357,54298,2691022779,233,2,17,17,1663332363,89493,23,10.233,False,True,False,False,False,False,False,搞笑,嘲笑柯基的狗狗,20,20220916,M,29,2698,南京,城区,新一线城市
357,54298,2691022779,233,2,17,17,1663332363,89493,23,10.233,False,True,False,False,False,False,False,后来我们的爱,嘲笑柯基的狗狗,20,20220916,M,29,2698,南京,城区,新一线城市
357,54298,2691022779,233,2,17,17,1663332363,89493,23,10.233,False,True,False,False,False,False,False,狗狗,嘲笑柯基的狗狗,20,20220916,M,29,2698,南京,城区,新一线城市
357,54298,2691022779,233,2,17,17,1663332363,89493,23,10.233,False,True,False,False,False,False,False,家有傻狗,嘲笑柯基的狗狗,20,20220916,M,29,2698,南京,城区,新一线城市
357,54298,2691022779,1169,3,233,17,1663332363,89493,23,10.233,False,True,False,False,False,False,False,搞笑,嘲笑柯基的狗狗,20,20220916,M,29,2698,南京,城区,新一线城市
357,54298,2691022779,1169,3,233,17,1663332363,89493,23,10.233,False,True,False,False,False,False,False,后来我们的爱,嘲笑柯基的狗狗,20,20220916,M,29,2698,南京,城区,新一线城市
357,54298,2691022779,1169,3,233,17,1663332363,89493,23,10.233,False,True,False,False,False,False,False,狗狗,嘲笑柯基的狗狗,20,20220916,M,29,2698,南京,城区,新一线城市
357,54298,2691022779,1169,3,233,17,1663332363,89493,23,10.233,False,True,False,False,False,False,False,家有傻狗,嘲笑柯基的狗狗,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,39,1,39,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,快手影视高热计划,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,39,1,39,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,怀旧经典影视,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,39,1,39,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,我在快手追剧,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,421,2,39,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,快手影视高热计划,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,421,2,39,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,怀旧经典影视,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,421,2,39,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,我在快手追剧,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,1350,3,288,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,快手影视高热计划,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,1350,3,288,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,怀旧经典影视,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,1350,3,288,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,我在快手追剧,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,1354,3,288,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,快手影视高热计划,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,1354,3,288,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,怀旧经典影视,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,1354,3,288,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,我在快手追剧,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,1376,3,288,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,快手影视高热计划,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,1376,3,288,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,怀旧经典影视,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,1376,3,288,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,我在快手追剧,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,1406,3,289,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,快手影视高热计划,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,1406,3,289,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,怀旧经典影视,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,31240,2617336891,1406,3,289,39,1663330889,71408,127,184.666,False,True,False,False,False,False,False,我在快手追剧,这电力有没有一千伏,20,20220916,M,29,2698,南京,城区,新一线城市
357,76771,2612059822,9,1,9,9,1663343226,1125281,3,198.366,False,False,False,False,False,False,False,恋爱,姨母来了害羞弟弟,23,20220916,M,29,2698,南京,城区,新一线城市
357,76771,2612059822,9,1,9,9,1663343226,1125281,3,198.366,False,False,False,False,False,False,False,街头采访,姨母来了害羞弟弟,23,20220916,M,29,2698,南京,城区,新一线城市
357,76771,2612059822,9,1,9,9,1663343226,1125281,3,198.366,False,False,False,False,False,False,False,脱单,姨母来了害羞弟弟,23,20220916,M,29,2698,南京,城区,新一线城市
357,54844,751983193,39,1,39,39,1663343226,1452906,8,236.666,False,True,False,False,False,False,False,快手荐片官,《番号》,23,20220916,M,29,2698,南京,城区,新一线城市
357,54844,751983193,39,1,39,39,1663343226,1452906,8,236.666,False,True,False,False,False,False,False,我在快手追好剧,《番号》,23,20220916,M,29,2698,南京,城区,新一线城市
357,54844,751983193,39,1,39,39,1663343226,1452906,8,236.666,False,True,False,False,False,False,False,快手娱乐星熠计划,《番号》,23,20220916,M,29,2698,南京,城区,新一线城市
357,54844,751983193,421,2,39,39,1663343226,1452906,8,236.666,False,True,False,False,False,False,False,快手荐片官,《番号》,23,20220916,M,29,2698,南京,城区,新一线城市
357,54844,751983193,421,2,39,39,1663343226,1452906,8,236.666,False,True,False,False,False,False,False,我在快手追好剧,《番号》,23,20220916,M,29,2698,南京,城区,新一线城市
357,54844,751983193,421,2,39,39,1663343226,1452906,8,236.666,False,True,False,False,False,False,False,快手娱乐星熠计划,《番号》,23,20220916,M,29,2698,南京,城区,新一线城市
357,54844,751983193,1394,3,288,39,1663343226,1452906,8,236.666,False,True,False,False,False,False,False,快手荐片官,《番号》,23,20220916,M,29,2698,南京,城区,新一线城市
357,54844,751983193,1394,3,288,39,1663343226,1452906,8,236.666,False,True,False,False,False,False,False,我在快手追好剧,《番号》,23,20220916,M,29,2698,南京,城区,新一线城市
357,54844,751983193,1394,3,288,39,1663343226,1452906,8,236.666,False,True,False,False,False,False,False,快手娱乐星熠计划,《番号》,23,20220916,M,29,2698,南京,城区,新一线城市
3207,55278,2306451571,39,1,39,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,快手弹幕,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,39,1,39,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,像我们一样年轻,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,39,1,39,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,我在快手追好剧,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,421,2,39,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,快手弹幕,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,421,2,39,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,像我们一样年轻,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,421,2,39,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,我在快手追好剧,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,1350,3,288,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,快手弹幕,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,1350,3,288,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,像我们一样年轻,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,1350,3,288,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,我在快手追好剧,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,1355,3,288,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,快手弹幕,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,1355,3,288,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,像我们一样年轻,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,1355,3,288,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,我在快手追好剧,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,1378,3,288,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,快手弹幕,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,1378,3,288,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,像我们一样年轻,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,55278,2306451571,1378,3,288,39,1663319242,1396511,62,59.266000000000005,False,True,False,False,False,False,False,我在快手追好剧,公司面试老总一眼认出是失,17,20220916,M,42,1398,金华,城区,二线城市
3207,88393,2169927166,39,1,39,39,1663319242,1145189,4,38.866,False,False,False,False,False,False,False,花与罪,巨绝男友转头跟土豪去了酒,17,20220916,M,42,1398,金华,城区,二线城市
3207,88393,2169927166,39,1,39,39,1663319242,1145189,4,38.866,False,False,False,False,False,False,False,快手弹幕,巨绝男友转头跟土豪去了酒,17,20220916,M,42,1398,金华,城区,二线城市
3207,88393,2169927166,39,1,39,39,1663319242,1145189,4,38.866,False,False,False,False,False,False,False,弹幕护体,巨绝男友转头跟土豪去了酒,17,20220916,M,42,1398,金华,城区,二线城市
